Size of Hidden Layer: 3
Learning Rate: 0.1
Number of Epochs: 1000
Time Per Epoch: 0.062 s

Epoch: 0/1000, loss: 0, correct: 0
Epoch: 10/1000, loss: 34.800981369472204, correct: 21
Epoch: 20/1000, loss: 34.00177924682748, correct: 30
Epoch: 30/1000, loss: 33.64742827527202, correct: 30
Epoch: 40/1000, loss: 33.48150612491937, correct: 30
Epoch: 50/1000, loss: 33.39650766961731, correct: 30
Epoch: 60/1000, loss: 33.34156287198242, correct: 30
Epoch: 70/1000, loss: 33.26897242262446, correct: 30
Epoch: 80/1000, loss: 33.192358194035975, correct: 30
Epoch: 90/1000, loss: 33.138622486217415, correct: 30
Epoch: 100/1000, loss: 33.103024968447016, correct: 30
Epoch: 110/1000, loss: 33.07052754910077, correct: 30
Epoch: 120/1000, loss: 33.0378398528394, correct: 30
Epoch: 130/1000, loss: 33.00693242522699, correct: 30
Epoch: 140/1000, loss: 32.97439733203259, correct: 30
Epoch: 150/1000, loss: 32.940103166648356, correct: 30
Epoch: 160/1000, loss: 32.90393955804261, correct: 30
Epoch: 170/1000, loss: 32.86579904417511, correct: 30
Epoch: 180/1000, loss: 32.825570537885724, correct: 30
Epoch: 190/1000, loss: 32.78313662017116, correct: 30
Epoch: 200/1000, loss: 32.73110106000842, correct: 30
Epoch: 210/1000, loss: 32.68134186135197, correct: 30
Epoch: 220/1000, loss: 32.628431230203965, correct: 30
Epoch: 230/1000, loss: 32.572135103453434, correct: 30
Epoch: 240/1000, loss: 32.51220446768665, correct: 30
Epoch: 250/1000, loss: 32.448464361813315, correct: 30
Epoch: 260/1000, loss: 32.38056730947194, correct: 31
Epoch: 270/1000, loss: 32.30916203993937, correct: 31
Epoch: 280/1000, loss: 32.23735656321488, correct: 31
Epoch: 290/1000, loss: 32.16467136867158, correct: 32
Epoch: 300/1000, loss: 32.0900462346146, correct: 32
Epoch: 310/1000, loss: 31.95824256907608, correct: 33
Epoch: 320/1000, loss: 31.760374905064843, correct: 33
Epoch: 330/1000, loss: 31.595451405104296, correct: 33
Epoch: 340/1000, loss: 31.434976290243736, correct: 33
Epoch: 350/1000, loss: 31.267374514909836, correct: 34
Epoch: 360/1000, loss: 31.113829750124925, correct: 34
Epoch: 370/1000, loss: 30.960330180256786, correct: 34
Epoch: 380/1000, loss: 30.797629469744876, correct: 34
Epoch: 390/1000, loss: 30.624279622492413, correct: 34
Epoch: 400/1000, loss: 30.442893907372024, correct: 34
Epoch: 410/1000, loss: 30.26498985836427, correct: 34
Epoch: 420/1000, loss: 30.075202799454484, correct: 34
Epoch: 430/1000, loss: 29.87273075151379, correct: 35
Epoch: 440/1000, loss: 29.656677360934815, correct: 35
Epoch: 450/1000, loss: 29.42595282482646, correct: 35
Epoch: 460/1000, loss: 29.179942363071678, correct: 35
Epoch: 470/1000, loss: 28.916870630921448, correct: 35
Epoch: 480/1000, loss: 28.636858469891887, correct: 35
Epoch: 490/1000, loss: 28.338448178456634, correct: 36
Epoch: 500/1000, loss: 28.020855978181487, correct: 36
Epoch: 510/1000, loss: 27.682023686529902, correct: 36
Epoch: 520/1000, loss: 27.32209490175873, correct: 36
Epoch: 530/1000, loss: 26.943569419696658, correct: 37
Epoch: 540/1000, loss: 26.535594724260925, correct: 37
Epoch: 550/1000, loss: 26.110293960051592, correct: 37
Epoch: 560/1000, loss: 25.68436778909858, correct: 37
Epoch: 570/1000, loss: 25.198646469683936, correct: 37
Epoch: 580/1000, loss: 24.72507549256189, correct: 37
Epoch: 590/1000, loss: 24.224125084092034, correct: 38
Epoch: 600/1000, loss: 23.709005315552833, correct: 37
Epoch: 610/1000, loss: 23.16904880072414, correct: 38
Epoch: 620/1000, loss: 22.6096161021105, correct: 41
Epoch: 630/1000, loss: 22.035215667848423, correct: 43
Epoch: 640/1000, loss: 21.465129551886523, correct: 43
Epoch: 650/1000, loss: 20.868797771268618, correct: 44
Epoch: 660/1000, loss: 20.250268671831495, correct: 44
Epoch: 670/1000, loss: 19.517939826818356, correct: 48
Epoch: 680/1000, loss: 18.402411021474588, correct: 48
Epoch: 690/1000, loss: 17.648752657286064, correct: 49
Epoch: 700/1000, loss: 16.928408251234192, correct: 49
Epoch: 710/1000, loss: 16.257126503292593, correct: 49
Epoch: 720/1000, loss: 15.602687403553354, correct: 49
