Size of Hidden Layer: 6
Learning Rate: 0.1
Number of Epochs: 1000
Time Per Epoch: 0.129 s

Epoch: 0/1000, loss: 0, correct: 0
Epoch: 10/1000, loss: 34.7102169635078, correct: 30
Epoch: 20/1000, loss: 32.99713621064778, correct: 30
Epoch: 30/1000, loss: 32.351321200738816, correct: 30
Epoch: 40/1000, loss: 31.903513323840073, correct: 30
Epoch: 50/1000, loss: 31.508053301200235, correct: 30
Epoch: 60/1000, loss: 31.11054233042983, correct: 30
Epoch: 70/1000, loss: 30.691676375948468, correct: 30
Epoch: 80/1000, loss: 30.24553112705915, correct: 30
Epoch: 90/1000, loss: 29.817350229436478, correct: 30
Epoch: 100/1000, loss: 29.382721400954754, correct: 30
Epoch: 110/1000, loss: 28.93481430594, correct: 30
Epoch: 120/1000, loss: 28.46530265605226, correct: 30
Epoch: 130/1000, loss: 27.981157955516103, correct: 32
Epoch: 140/1000, loss: 27.48131622450848, correct: 33
Epoch: 150/1000, loss: 26.979082840006825, correct: 33
Epoch: 160/1000, loss: 26.474543867710224, correct: 37
Epoch: 170/1000, loss: 25.96844217974685, correct: 39
Epoch: 180/1000, loss: 25.469975609589262, correct: 41
Epoch: 190/1000, loss: 24.982443965626413, correct: 42
Epoch: 200/1000, loss: 24.50204229155501, correct: 44
Epoch: 210/1000, loss: 24.028078529537105, correct: 44
Epoch: 220/1000, loss: 23.56322125879236, correct: 45
Epoch: 230/1000, loss: 23.109287804317532, correct: 45
Epoch: 240/1000, loss: 22.666213116406283, correct: 45
Epoch: 250/1000, loss: 22.233488606513745, correct: 46
Epoch: 260/1000, loss: 21.81337396748538, correct: 46
Epoch: 270/1000, loss: 21.406816193061747, correct: 46
Epoch: 280/1000, loss: 21.015959342676783, correct: 46
Epoch: 290/1000, loss: 20.63998236500671, correct: 46
Epoch: 300/1000, loss: 20.278537126474923, correct: 46
Epoch: 310/1000, loss: 19.932520531228892, correct: 46
Epoch: 320/1000, loss: 19.603050689430304, correct: 45
Epoch: 330/1000, loss: 19.29028449630727, correct: 45
