Size of Hidden Layer: 8
Learning Rate: 0.1
Number of Epochs: 1000
Time Per Epoch: 0.194 s

Epoch: 0/1000, loss: 0, correct: 0
Epoch: 10/1000, loss: 34.910257770480655, correct: 25
Epoch: 20/1000, loss: 34.369290929871156, correct: 26
Epoch: 30/1000, loss: 33.84914687369259, correct: 27
Epoch: 40/1000, loss: 33.31471024111485, correct: 27
Epoch: 50/1000, loss: 32.88152647448581, correct 29
Epoch: 60/1000, loss: 32.315526581517666, correct: 32
Epoch: 70/1000, loss: 32.03569990205553, correct: 32
Epoch: 80/1000, loss: 31.75389329610896, correct: 32
Epoch: 90/1000, loss: 31.491693832767307, correct: 32
Epoch: 100/1000, loss: 31.261004556086718, correct: 32
Epoch: 110/1000, loss: 31.041391976146674, correct: 32
Epoch: 120/1000, loss: 30.789750112138854, correct: 32
Epoch: 130/1000, loss: 30.563620946372236, correct: 32
Epoch: 140/1000, loss: 30.332797205461645, correct: 32
Epoch: 150/1000, loss: 30.096629573522836, correct: 32
Epoch: 160/1000, loss: 29.853598571644312, correct: 32
Epoch: 170/1000, loss: 29.603946247875893, correct: 32
Epoch: 180/1000, loss: 29.347251871941154, correct: 32
Epoch: 190/1000, loss: 29.083444808420648, correct: 32
Epoch: 200/1000, loss: 28.81221958983054, correct: 32
Epoch: 210/1000, loss: 28.534274359647238, correct: 32
Epoch: 220/1000, loss: 28.25023270525942, correct: 32
Epoch: 230/1000, loss: 27.959861194867116, correct: 32
Epoch: 240/1000, loss: 27.664800264507978, correct: 32
Epoch: 250/1000, loss: 27.35458733873952, correct: 32
Epoch: 260/1000, loss: 27.041361918749555, correct: 33
Epoch: 270/1000, loss: 26.725327924920684, correct: 37
Epoch: 280/1000, loss: 26.40805210353856, correct: 34
Epoch: 290/1000, loss: 26.091950976220872, correct: 34
Epoch: 300/1000, loss: 25.778796410559412, correct: 35
Epoch: 310/1000, loss: 25.469341789466, correct: 36
Epoch: 320/1000, loss: 25.164412044760322, correct: 36
Epoch: 330/1000, loss: 24.865420099754157, correct: 39
Epoch: 340/1000, loss: 24.574112463688035, correct: 40
Epoch: 350/1000, loss: 24.290742624825533, correct: 40
Epoch: 360/1000, loss: 24.01458707739203, correct: 40
Epoch: 370/1000, loss: 23.7484318710334, correct: 40
Epoch: 380/1000, loss: 23.461317154532345, correct: 40
Epoch: 390/1000, loss: 23.183573553837718, correct: 40
Epoch: 400/1000, loss: 22.913389855273813, correct: 40
Epoch: 410/1000, loss: 22.6470162683639, correct: 40
Epoch: 420/1000, loss: 22.387335312142486, correct: 40
Epoch: 430/1000, loss: 22.12603583755527, correct: 40
Epoch: 440/1000, loss: 21.85729830745456, correct: 40
Epoch: 450/1000, loss: 21.54788222963764, correct: 40
Epoch: 460/1000, loss: 21.26288731859292, correct: 40
Epoch: 470/1000, loss: 20.973119947780223, correct: 40
Epoch: 480/1000, loss: 20.67578988269822, correct: 40
Epoch: 490/1000, loss: 20.37264527937522, correct: 40
Epoch: 500/1000, loss: 20.060830086824925, correct: 40
Epoch: 510/1000, loss: 19.747788517297533, correct: 40
Epoch: 520/1000, loss: 19.428058948563145, correct: 41
Epoch: 530/1000, loss: 19.11328768999301, correct: 42
Epoch: 540/1000, loss: 18.795935477955535, correct: 42
Epoch: 550/1000, loss: 18.476500980576056, correct: 42
Epoch: 560/1000, loss: 18.127277116670744, correct: 42
Epoch: 570/1000, loss: 17.77634007251903, correct: 42
Epoch: 580/1000, loss: 17.397942700349514, correct: 42
Epoch: 590/1000, loss: 16.95561492817486, correct: 42
Epoch: 600/1000, loss: 16.50826340285667, correct: 42
Epoch: 610/1000, loss: 16.045240019643597, correct: 42
Epoch: 620/1000, loss: 15.497744973495868, correct: 42
Epoch: 630/1000, loss: 14.243415793809177, correct: 44
Epoch: 640/1000, loss: 13.226227784513007, correct: 46
Epoch: 650/1000, loss: 12.362728933478042, correct: 48
Epoch: 660/1000, loss: 11.60696499925291, correct: 48
Epoch: 670/1000, loss: 11.014914955106148, correct: 49
Epoch: 680/1000, loss: 10.532128393788804, correct: 49
Epoch: 690/1000, loss: 10.102823809309863, correct: 49
Epoch: 700/1000, loss: 9.71052516264208, correct: 49
Epoch: 710/1000, loss: 9.350988702304576, correct: 49
Epoch: 720/1000, loss: 9.01954158763393, correct: 49
Epoch: 730/1000, loss: 8.715074749165352, correct: 49
Epoch: 740/1000, loss: 8.415693504110155, correct: 49
Epoch: 750/1000, loss: 8.150412522947216, correct: 49
Epoch: 760/1000, loss: 7.91011081359785, correct: 49
Epoch: 770/1000, loss: 7.675548503451444, correct: 49
Epoch: 780/1000, loss: 7.4680343689443225, correct: 49
Epoch: 790/1000, loss: 7.267746694367229, correct: 49
Epoch: 800/1000, loss: 7.080150753611661, correct: 49
Epoch: 810/1000, loss: 6.897666234069595, correct: 49
Epoch: 820/1000, loss: 6.733037011407304, correct: 49
Epoch: 830/1000, loss: 6.57266018726633, correct: 49
Epoch: 840/1000, loss: 6.426369227423289, correct: 49
Epoch: 850/1000, loss: 6.281895379644815, correct: 49
Epoch: 860/1000, loss: 6.146764070541288, correct: 49
Epoch: 870/1000, loss: 6.017827305156193, correct: 49
Epoch: 880/1000, loss: 5.8969654021070905, correct: 49
Epoch: 890/1000, loss: 5.7655931651309515, correct: 49
Epoch: 900/1000, loss: 5.634841712798699, correct: 49
Epoch: 910/1000, loss: 5.512039604389628, correct: 49
Epoch: 920/1000, loss: 5.397133552288438, correct: 49
Epoch: 930/1000, loss: 5.2876650887602255, correct: 49
Epoch: 940/1000, loss: 5.184797574358462, correct: 49
Epoch: 950/1000, loss: 5.085778440585865, correct: 49
Epoch: 960/1000, loss: 4.9506670049831145, correct: 49
Epoch: 970/1000, loss: 4.794413006280127, correct: 49
Epoch: 980/1000, loss: 4.650424879351059, correct: 49
Epoch: 990/1000, loss: 4.5179206096160645, correct: 49
Epoch: 1000/1000, loss: 4.3952151466738325, correct: 49
